"","Team","Opponent","HomeGame","ScoreFor","ScoreAgainst","GameId","Year","WeekNumber","GameDate","Overtime","ConvertBotched","Convert2Attempts","Convert2Fail","FirstDownsByPenalty","FirstDownsByPassing","FirstDownsByRushing","DrivesFieldGoalTotal","DrivesFieldGoalRougeTotal","DrivesMissedFieldGoalTotal","DrivesOutOfTimeTotal","DrivesPuntRougeTotal","DrivesPuntTotal","DrivesSafetyTotal","DrivesTouchdownTotal","DrivesTurnoverDownsTotal","DrivesTurnoverFumbleTotal","DrivesTurnoverInterceptionTotal","DrivesScoredTotal","DrivesScoredNonRougeTotal","DrivesTotal","DrivesTurnedOverTotal","DrivesScoredPercentage","DrivesScoredNonRougePercentage","DrivesTurnedOverPercentage","DrivesPuntedPercentage","DrivesStartingPositionNormalizedTotal","DrivesDurationInSecondsTotal","DrivesPlaysTotal","DrivesYardsGainedTotal","DrivesPointsScoredTotal","DrivesStartingPositionNormalizedAverage","DrivesDurationInSecondsAverage","DrivesNumberOfPlaysAverage","DrivesYardsGainedAverage","DrivesPointsScoredAverage","DrivesYardsPerPlay","FirstDownsTotal","TeamTurnoversTotal","Convert1Attempts","Convert1Blocked","Convert1HadBlocked","Convert1Made","Convert1Missed","Convert1Percentage","Convert2Score","FieldGoalAttemptsTotal","FieldGoalAttempts0to19","FieldGoalAttempts20to29","FieldGoalAttempts30to39","FieldGoalAttempts40to49","FieldGoalAttempts50Plus","FieldGoalsBlocked","FieldGoalsHadBlocked","FieldGoalsMadeTotal","FieldGoalsMade0to19","FieldGoalsMade20to29","FieldGoalsMade30to39","FieldGoalsMade40to49","FieldGoalsMade50Plus","FieldGoalsMadeLongest","FieldGoalsMissedTotal","FieldGoalsMissed0to19","FieldGoalsMissed20to29","FieldGoalsMissed30to39","FieldGoalsMissed40to49","FieldGoalsMissed50Plus","FieldGoalsPercentage","FieldGoalsRougeTotal","FumblesAdvanced","FumblesAdvancedYards","FumblesAdvancedLongest","FumblesAdvancedAverage","FumblesAdvancedTouchdown","FumblesCommitted","FumblesForced","FumblesLost","FumblesRecovered","FumblesReturned","FumblesReturnAverage","FumblesReturnLongest","FumblesReturnYards","FumblesReturnTouchdown","InterceptionsReturnAverage","InterceptionsReturnLongest","InterceptionsReturnYards","InterceptionsTotal","InterceptionsTouchdown","KickoffAverageGross","KickoffAverageNet","KickoffLongGross","KickoffLongNet","KickoffOwnTeamRecovery","KickoffRougeTotal","KickoffThroughEndZone","KickoffTotal","KickoffYardsGross","KickoffYardsNet","LateralAdvanced","LateralAdvancedYards","LateralAdvancedLongest","LateralAdvancedTouchdown","LateralMade","LateralReceived","MissedFieldGoalReturnAverage","MissedFieldGoalReturnLong","MissedFieldGoalReturnTotal","MissedFieldGoalReturnTouchdown","MissedFieldGoalReturnYards","PassesAttempts","PassesCompletions","PassesDefensed","PassesInterceptions","PassesInterceptionPercentage","PassesPercentage","PassesSackedPercentage","PassesTouchdowns","PassesTouchdownPercentage","PassesYardsGrossPerAttempt","PassesYardsGrossPerCatch","PassesYardsNetPerAttempt","PassesAttemptsPlusSacked","PassesYardsGross","PassesYardsLongest","PassTargets","PenaltiesTotal","PenaltiesYards","PuntsAverageGross","PuntsAverageNet","PuntsBlocked","PuntsHadBlocked","PuntsInside20","PuntsInside20Percentage","PuntsLongGross","PuntsLongNet","PuntsRougeTotal","PuntsTotal","PuntsYardsGross","PuntsYardsNet","ReceptionsAverageYardsPer","ReceptionsLongest","ReceptionsSafeties","ReceptionsTotal","ReceptionsTouchdowns","ReceptionsYards","ReturnsKickoffAverage","ReturnsKickoffLongest","ReturnsKickoffTotal","ReturnsKickoffTouchdown","ReturnsKickoffYards","ReturnsPuntAverage","ReturnsPuntLongest","ReturnsPuntTotal","ReturnsPuntTouchdown","ReturnsPuntYards","RushesAttempts","RushesAverageYardsPer","RushesLongest","RushesSafeties","RushesTouchdowns","RushesYards","SackedAverage","SackedLong","SackedTotal","SackedYards","SacksTotal","SacksYards","SacksAverage","SpecialTeamsTackleTotal","TacklesForLossTotal","TacklesForLossYards","TacklesForLossAverage","SafetyScoredTotal","TacklesTotal","TeamLossSafeties","TeamLossTotal","TeamLossYards","TeamLossAverage","TouchdownsScored","PointsScored","PassesYardsNet","YardsFromScrimmageGross","YardsFromScrimmageNet","AllPurposeYards","OffensiveYardsNet","Turnovers","KickingPointsScored","PuntingPointsScored","RougesScored","PasserRating","FumbleReturnOrAdvanceTotal","FumbleReturnOrAdvanceYards","FumbleReturnOrAdvanceAverage","FumbleReturnOrAdvanceTouchdown","AllKickReturnYards","AllKickReturnTotal","AllKickReturnTouchdowns","AllKickReturnAverage","season"
"51","TOR","EDM",FALSE,34,22,2013059,2013,14,"2013-09-28T21:00:00",FALSE,0,1,0,2,9,11,1,2,1,1,0,8,0,3,0,0,1,6,4,17,1,0.352941176470588,0.235294117647059,0.0588235294117647,0.470588235294118,964,1596,69,322,23,56.7058823529412,93.8823529411765,4.05882352941176,18.9411764705882,1.35294117647059,4.66666666666667,22,2,3,0,0,3,0,1,1,4,0,2,0,1,1,0,0,1,0,0,0,0,1,50,3,0,2,0,1,0,0.25,2,1,1,1,1,0,2,1,1,4,2,4.5,5,9,0,34,57,102,3,1,59.6,40.2,68,53,0,0,0,5,298,201,0,0,0,0,0,0,41,41,1,0,41,32,17,4,1,0.03125,0.53125,0.157894736842105,1,0.03125,4.75,8.94117647058824,2.89473684210526,38,152,16,31,6,85,45.375,41.25,0,0,0,0,54,53,0,8,363,330,8.94117647058824,16,0,17,1,152,32.75,65,4,0,131,10,41,5,0,50,19,9.89473684210526,49,0,2,188,7,11,6,42,4,28,7,8,0,0,0,0,34,0,7,43,6.14285714285714,4,34,110,340,297,562,450,2,8,0,2,63.5,3,10,3.33333333333333,0,222,10,0,22.2,2013
"52","SSK","MTL",FALSE,12,17,2013060,2013,14,"2013-09-29T13:00:00",FALSE,0,0,0,2,14,1,0,0,0,1,3,9,0,1,0,1,3,4,1,18,4,0.222222222222222,0.0555555555555556,0.222222222222222,0.666666666666667,638,1784,72,329,9,35.4444444444444,99.1111111111111,4,18.2777777777778,0.5,4.56944444444444,17,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,64,30.5,68,44,0,0,0,2,128,61,0,0,0,0,0,0,0,0,0,0,0,46,24,2,3,0.0652173913043478,0.521739130434783,0.08,1,0.0217391304347826,7.3695652173913,14.125,6.32,50,339,72,45,11,85,47.4166666666667,44.8333333333333,0,0,0,0,74,74,3,12,569,538,14.125,72,0,24,1,339,29.25,42,4,0,117,10,16,5,0,50,9,1.66666666666667,4,0,0,15,5.75,10,4,23,0,0,0,8,2,6,3,1,37,0,5,25,5,1,12,316,354,329,521,670,4,4,3,3,56.3,1,0,0,0,167,9,0,18.5555555555556,2013
"53","HAM","TOR",FALSE,33,19,2013061,2013,15,"2013-10-04T19:00:00",FALSE,0,0,0,4,11,8,1,0,1,2,1,4,0,4,0,0,1,6,5,14,1,0.428571428571429,0.357142857142857,0.0714285714285714,0.357142857142857,544,2103,67,420,28,38.8571428571429,150.214285714286,4.78571428571429,30,2,6.26865671641791,23,2,4,0,0,4,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,29,1,0,0,0,1,0,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,15,15,1,0,61.6,39.6,66,49,0,0,0,5,308,198,0,0,0,0,0,0,0,0,0,0,0,31,19,2,1,0.032258064516129,0.612903225806452,0.03125,2,0.0645161290322581,8.83870967741935,14.4210526315789,8.28125,32,274,37,30,5,40,48.5,43.75,0,1,0,0,51,50,1,4,194,175,14.4210526315789,37,0,19,2,274,27,42,5,0,135,7.6,10,5,0,38,25,5.36,25,0,2,134,9,9,1,9,5,29,5.8,6,2,3,1.5,0,37,0,5,19,3.8,4,33,265,408,389,581,673,2,9,1,2,98.1,0,0,0,0,173,10,0,17.3,2013
"54","SSK","BC",FALSE,31,17,2013062,2013,15,"2013-10-04T22:00:00",FALSE,0,1,0,3,12,7,2,1,1,1,0,7,0,3,1,0,0,6,5,16,1,0.375,0.3125,0.0625,0.4375,748,1657,65,401,25,46.75,103.5625,4.0625,25.0625,1.5625,6.16923076923077,22,1,2,0,0,2,0,1,1,4,0,1,1,2,0,0,0,2,0,0,1,1,0,45,2,0,1,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6666666666667,38,53,3,0,64,49.5,65,65,0,0,0,4,256,198,0,0,0,0,0,0,54,54,1,0,54,31,21,1,0,0,0.67741935483871,0.0606060606060606,1,0.032258064516129,7.54838709677419,11.1428571428571,6.54545454545455,33,234,45,31,7,118,41.5714285714286,34.7142857142857,0,0,0,0,48,43,0,7,291,243,11.1428571428571,45,0,21,1,234,21,25,4,0,84,9,24,7,0,63,20,6.05,21,0,2,121,9,11,2,18,5,27,5.4,10,1,2,2,1,34,0,4,20,5,3,31,216,355,335,556,571,0,9,0,1,100.7,0,0,0,0,201,12,0,16.75,2013
"55","MTL","EDM",FALSE,47,24,2013063,2013,15,"2013-10-05T15:30:00",FALSE,0,0,0,3,11,12,1,0,0,1,2,6,0,6,0,0,1,9,7,17,1,0.529411764705882,0.411764705882353,0.0588235294117647,0.470588235294118,794,1951,68,515,41,46.7058823529412,114.764705882353,4,30.2941176470588,2.41176470588235,7.57352941176471,26,2,6,0,0,6,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,20.8,38,104,5,0,58.1428571428571,41.4285714285714,65,51,0,0,0,7,407,290,0,0,0,0,0,0,31,31,1,0,31,30,16,3,2,0.0666666666666667,0.533333333333333,0.032258064516129,4,0.133333333333333,8.73333333333333,16.375,8.29032258064516,31,262,62,28,6,65,45.375,34.625,0,0,0,0,53,49,2,8,363,277,16.375,62,0,16,4,262,12.6666666666667,20,3,0,38,5.6,9,5,0,28,25,7.52,20,0,2,188,5,5,1,5,1,3,3,10,1,9,9,0,35,0,4,9,2.25,6,47,257,450,441,547,707,2,11,2,2,94.7,1,0,0,0,97,9,0,10.7777777777778,2013
"56","WPG","CGY",FALSE,11,38,2013064,2013,15,"2013-10-05T18:30:00",FALSE,0,0,0,0,7,6,1,0,1,2,1,8,0,0,0,0,1,2,1,14,1,0.142857142857143,0.0714285714285714,0.0714285714285714,0.642857142857143,410,1501,60,280,4,29.2857142857143,107.214285714286,4.28571428571429,20,0.285714285714286,4.66666666666667,13,1,1,0,0,1,0,1,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,15,1,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,43.6666666666667,68,52,0,0,0,3,177,131,0,0,0,0,0,0,0,0,0,0,0,34,15,2,1,0.0294117647058824,0.441176470588235,0.0285714285714286,0,0,4.32352941176471,9.8,4,35,147,19,32,6,46,40.2222222222222,39.5555555555556,0,0,0,0,66,66,1,9,362,356,9.8,19,0,15,0,147,32.8333333333333,100,6,1,197,9.33333333333333,13,3,0,28,14,10.7142857142857,70,0,0,150,7,7,1,7,0,0,0,7,1,1,1,0,50,0,1,7,7,1,11,140,297,290,522,437,1,5,1,1,44.6,0,0,0,0,225,9,1,25,2013
"57","BC","CGY",FALSE,26,40,2013065,2013,16,"2013-10-11T21:00:00",FALSE,0,1,0,2,12,5,1,0,0,1,1,9,0,3,0,0,1,5,4,16,1,0.3125,0.25,0.0625,0.625,725,1524,67,366,22,45.3125,95.25,4.1875,22.875,1.375,5.46268656716418,19,1,2,0,0,2,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,33,33,33,1,0,58.8,32.4,69,60,0,0,0,5,294,162,0,0,0,0,0,0,21,21,1,0,21,39,23,7,1,0.0256410256410256,0.58974358974359,0.025,2,0.0512820512820513,7.71794871794872,13.0869565217391,7.5,40,301,44,38,6,55,38.6,31.3,0,0,0,0,60,60,1,10,386,313,13.0869565217391,44,0,23,2,301,24.7142857142857,47,7,0,173,5.66666666666667,8,3,0,17,17,3.29411764705882,13,0,1,56,1,1,1,1,2,13,6.5,10,0,0,0,0,42,0,1,1,1,3,26,300,357,356,568,657,1,6,1,1,89.8,0,0,0,0,211,11,0,19.1818181818182,2013
"58","EDM","SSK",FALSE,9,14,2013066,2013,16,"2013-10-12T16:30:00",FALSE,0,0,0,1,8,5,2,0,0,0,1,9,0,0,1,0,2,3,2,15,3,0.2,0.133333333333333,0.2,0.666666666666667,605,1651,69,302,7,40.3333333333333,110.066666666667,4.6,20.1333333333333,0.466666666666667,4.3768115942029,14,3,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,1,1,50,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,9.5,21,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,17,2,2,0.0588235294117647,0.5,0.0810810810810811,0,0,7.17647058823529,14.3529411764706,6.37837837837838,37,244,59,32,12,115,46.8,43.2,0,0,0,0,75,75,1,10,468,432,14.3529411764706,59,0,17,0,244,18,34,4,0,72,6.83333333333333,15,6,0,41,20,4,16,0,0,80,2.66666666666667,4,3,8,3,27,9,7,2,5,2.5,1,48,0,3,8,2.66666666666667,0,9,236,324,316,437,560,2,7,1,1,49.1,0,0,0,0,113,10,0,11.3,2013
"59","WPG","MTL",FALSE,34,27,2013067,2013,16,"2013-10-14T13:00:00",FALSE,0,0,0,3,8,4,2,0,0,1,0,8,0,4,1,1,0,6,6,17,2,0.352941176470588,0.352941176470588,0.117647058823529,0.470588235294118,715,1611,60,343,30,42.0588235294118,94.7647058823529,3.52941176470588,20.1764705882353,1.76470588235294,5.71666666666667,15,2,4,0,0,4,0,1,0,2,1,0,1,0,0,0,0,2,1,0,1,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.25,17,29,4,0,52.6,34.4,61,40,0,0,0,5,263,172,0,0,0,0,0,0,0,0,0,0,0,28,16,6,0,0,0.571428571428571,0,2,0.0714285714285714,7.96428571428571,13.9375,7.96428571428571,28,223,40,28,9,136,38,29.75,0,0,0,0,52,52,0,8,304,238,13.9375,40,0,16,2,223,21.1428571428571,29,7,0,148,2,2,1,0,2,19,5.15789473684211,69,0,2,98,0,0,0,0,0,0,0,12,3,16,5.33333333333333,0,42,0,3,12,4,4,34,223,321,309,471,544,1,10,0,0,106.7,0,0,0,0,150,8,0,18.75,2013
"60","TOR","HAM",FALSE,18,24,2013068,2013,16,"2013-10-14T16:30:00",FALSE,0,0,0,2,13,5,1,1,0,0,0,5,0,2,0,1,1,4,3,11,2,0.363636363636364,0.272727272727273,0.181818181818182,0.454545454545455,446,1342,54,358,16,40.5454545454545,122,4.90909090909091,32.5454545454545,1.45454545454545,6.62962962962963,20,2,2,0,0,2,0,1,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,19,1,0,0,1,0,0,0.5,1,0,0,0,0,0,1,1,1,2,2,2,5,4,0,37,37,37,1,0,65.2,40.6,71,49,0,0,0,5,326,203,0,0,0,0,0,0,0,0,0,0,0,34,26,2,1,0.0294117647058824,0.764705882352941,0.0555555555555556,2,0.0588235294117647,8.91176470588235,11.6538461538462,8.05555555555556,36,303,37,33,10,80,44.2,41.6,0,0,0,0,50,51,0,5,221,208,11.6538461538462,37,0,26,2,303,18.5,29,4,0,74,11.5,13,2,0,23,11,4.18181818181818,17,0,0,46,6.5,7,2,13,3,19,6.33333333333333,7,1,2,2,0,55,0,2,13,6.5,2,18,290,349,336,446,639,2,6,0,1,110.3,2,4,2,0,97,6,0,16.1666666666667,2013
"61","CGY","EDM",FALSE,27,13,2013069,2013,17,"2013-10-18T21:00:00",FALSE,0,0,0,2,11,9,4,0,0,1,1,6,0,1,0,0,0,6,5,13,0,0.461538461538462,0.384615384615385,0,0.538461538461538,562,1914,66,428,19,43.2307692307692,147.230769230769,5.07692307692308,32.9230769230769,1.46153846153846,6.48484848484848,22,0,2,0,0,2,0,1,0,4,1,1,2,0,0,0,0,4,1,1,2,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,19,19,19,1,7,7,7,1,0,62.3333333333333,45.3333333333333,64,52,0,0,0,3,187,136,0,0,0,0,0,0,40,40,1,0,40,26,16,2,0,0,0.615384615384615,0.037037037037037,1,0.0384615384615385,9.11538461538461,14.8125,8.18518518518519,27,237,32,26,8,100,46.4285714285714,40.8571428571429,1,0,0,0,62,62,1,7,325,286,14.8125,32,0,16,1,237,16.6666666666667,21,3,0,50,7.6,31,5,0,38,26,6.73076923076923,22,0,0,175,16,16,1,16,5,32,6.4,5,0,0,0,0,41,0,3,18,6,2,27,221,412,394,540,633,0,15,1,1,104.2,1,19,19,1,128,9,0,14.2222222222222,2013
"62","TOR","WPG",FALSE,26,20,2013070,2013,17,"2013-10-19T15:30:00",FALSE,0,0,0,3,11,1,4,0,0,1,0,7,0,2,0,0,1,6,6,15,1,0.4,0.4,0.0666666666666667,0.466666666666667,700,1497,61,315,24,46.6666666666667,99.8,4.06666666666667,21,1.6,5.16393442622951,15,1,2,0,0,2,0,1,0,4,0,1,3,0,0,0,0,4,0,1,3,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,4,4,1,0,61.4,41.2,70,46,0,0,0,5,307,206,0,0,0,0,0,0,0,0,0,0,0,36,22,5,1,0.0277777777777778,0.611111111111111,0.027027027027027,2,0.0555555555555556,6.86111111111111,11.2272727272727,6.48648648648649,37,247,31,35,6,60,44,42.1428571428571,0,0,0,0,51,53,0,7,308,295,11.2272727272727,31,0,22,2,247,25,26,2,0,50,15.5,31,4,0,62,11,1.81818181818182,4,0,0,20,7,7,1,7,0,0,0,10,3,8,2.66666666666667,0,43,0,3,11,3.66666666666667,2,26,240,267,256,379,507,1,14,0,0,88.5,1,0,0,0,112,6,0,18.6666666666667,2013
"63","BC","SSK",FALSE,14,35,2013071,2013,17,"2013-10-19T19:00:00",FALSE,0,0,0,2,7,3,0,0,0,2,0,9,0,2,1,3,4,2,2,21,8,0.0952380952380952,0.0952380952380952,0.380952380952381,0.428571428571429,878,1485,60,221,12,41.8095238095238,70.7142857142857,2.85714285714286,10.5238095238095,0.571428571428571,3.68333333333333,12,8,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,4,2,1.5,3,3,0,8,8,8,1,0,67,45.5,70,54,0,0,0,2,134,91,0,0,0,0,0,0,0,0,0,0,0,30,13,2,4,0.133333333333333,0.433333333333333,0.032258064516129,2,0.0666666666666667,4.9,11.3076923076923,4.41935483870968,31,147,23,26,8,70,35.6666666666667,33,0,0,0,0,40,42,0,9,321,297,11.3076923076923,23,0,13,2,147,24.7142857142857,43,7,0,173,4.28571428571429,10,7,0,30,17,5.47058823529412,16,0,0,93,10,10,1,10,1,3,3,6,2,2,1,0,46,0,4,49,12.25,2,14,137,240,191,443,377,7,2,0,0,41.3,2,3,1.5,0,203,14,0,14.5,2013
"64","HAM","MTL",FALSE,5,36,2013072,2013,17,"2013-10-20T13:00:00",FALSE,0,0,0,1,8,5,1,0,0,1,0,10,0,0,3,0,1,1,1,17,4,0.0588235294117647,0.0588235294117647,0.235294117647059,0.588235294117647,649,1659,67,207,1,38.1764705882353,97.5882352941177,3.94117647058824,12.1764705882353,0.0588235294117647,3.08955223880597,14,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,37,25,37,25,0,0,0,1,37,25,0,0,0,0,0,0,0,0,0,0,0,39,21,3,1,0.0256410256410256,0.538461538461538,0.113636363636364,0,0,5.23076923076923,9.71428571428571,3.72727272727273,44,204,40,38,11,113,44.3,31.4,0,0,0,0,57,57,0,10,443,314,9.71428571428571,40,0,21,0,204,15,20,6,0,90,4,13,6,0,24,11,6,26,0,0,66,8,12,5,40,1,11,11,7,1,4,4,1,35,1,6,46,7.66666666666667,0,5,164,270,224,384,434,1,3,0,0,58.1,0,0,0,0,114,12,0,9.5,2013
"65","WPG","TOR",FALSE,21,36,2013073,2013,18,"2013-10-24T19:30:00",FALSE,0,0,0,5,13,4,2,0,0,0,1,6,0,2,1,0,1,5,4,14,2,0.357142857142857,0.285714285714286,0.142857142857143,0.5,410,1684,61,399,17,29.2857142857143,120.285714285714,4.35714285714286,28.5,1.21428571428571,6.54098360655738,22,2,2,0,0,2,0,1,0,2,1,0,0,1,0,0,0,2,1,0,0,1,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,-1,0,-2,0,0,0,0,0,0,58,41.6,62,45,0,0,0,5,290,208,0,0,0,0,0,0,0,0,0,0,0,37,19,0,1,0.027027027027027,0.513513513513513,0.0263157894736842,2,0.0540540540540541,7.62162162162162,14.8421052631579,7.39473684210526,38,282,45,36,11,95,44.8571428571429,39.2857142857143,0,0,0,0,68,68,1,7,314,275,14.8421052631579,45,0,19,2,282,23,39,4,0,92,11.6666666666667,28,3,0,35,13,4.23076923076923,10,0,0,55,1,1,1,1,1,4,4,9,3,2,0.666666666666667,0,45,1,2,7,3.5,2,21,281,337,330,464,618,1,9,1,1,83.4,2,-2,-1,0,127,7,0,18.1428571428571,2013
"66","EDM","BC",FALSE,29,43,2013074,2013,18,"2013-10-25T22:00:00",FALSE,0,0,0,0,14,5,2,0,0,1,0,9,0,3,0,0,2,5,5,17,2,0.294117647058824,0.294117647058824,0.117647058823529,0.529411764705882,585,1835,70,418,24,34.4117647058824,107.941176470588,4.11764705882353,24.5882352941176,1.41176470588235,5.97142857142857,19,2,3,0,0,3,0,1,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,53.1666666666667,35.6666666666667,68,48,0,0,0,6,319,214,0,0,0,0,0,0,0,0,0,0,0,40,24,5,2,0.05,0.6,0.0909090909090909,2,0.05,9.7,16.1666666666667,8.29545454545454,44,388,71,38,7,95,41.3333333333333,34.4444444444444,0,0,0,0,52,45,0,9,372,310,16.1666666666667,71,0,24,2,388,21.875,33,8,0,175,4.8,14,5,0,24,13,4.61538461538461,16,0,1,60,5.75,10,4,23,3,17,5.66666666666667,11,3,9,3,1,39,0,6,25,4.16666666666667,3,29,365,448,423,647,813,2,9,0,0,88.3,0,0,0,0,199,13,0,15.3076923076923,2013
"67","MTL","HAM",FALSE,24,27,2013075,2013,18,"2013-10-26T13:00:00",FALSE,0,0,0,0,14,6,0,1,1,1,0,5,0,2,1,1,2,3,2,14,4,0.214285714285714,0.142857142857143,0.285714285714286,0.357142857142857,510,1988,67,432,13,36.4285714285714,142,4.78571428571429,30.8571428571429,0.928571428571429,6.44776119402985,20,4,3,0,0,3,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,3,0,1,2,0,0,0,0,0,64,64,64,1,1,55.25,40,62,58,0,0,0,4,221,160,0,0,0,0,0,0,0,0,0,0,0,39,23,1,2,0.0512820512820513,0.58974358974359,0,2,0.0512820512820513,8.71794871794872,14.7826086956522,8.71794871794872,39,340,63,37,9,80,34.4,18,0,0,0,0,39,29,0,5,172,90,14.7826086956522,63,0,23,2,340,20.2,25,5,0,101,10.3333333333333,15,3,0,31,20,5.65,20,0,0,113,0,0,0,0,2,8,4,8,1,2,2,1,39,0,1,1,1,3,24,340,453,452,585,793,3,4,0,1,83.3,0,0,0,0,132,8,0,16.5,2013
"68","SSK","CGY",FALSE,25,29,2013076,2013,18,"2013-10-26T19:00:00",FALSE,0,1,1,2,6,7,4,0,0,0,0,8,0,2,0,0,1,6,6,15,1,0.4,0.4,0.0666666666666667,0.533333333333333,719,1578,64,221,24,47.9333333333333,105.2,4.26666666666667,14.7333333333333,1.6,3.453125,15,2,1,0,0,1,0,1,0,4,0,2,2,0,0,0,0,4,0,2,2,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,4,3,3,9,9,0,0,0,0,1,0,64.75,42.25,71,45,0,0,0,4,259,169,0,0,0,0,0,0,0,0,0,0,0,31,17,6,1,0.032258064516129,0.548387096774194,0.184210526315789,1,0.032258064516129,6.51612903225806,11.8823529411765,4.15789473684211,38,202,28,29,6,88,43.5,40.75,0,0,0,0,48,50,0,8,348,326,11.8823529411765,28,0,17,1,202,22,28,4,0,88,10.6,16,5,0,53,15,3.6,9,0,1,54,6.28571428571429,9,7,44,3,33,11,12,2,2,1,0,44,0,7,44,6.28571428571429,2,25,158,256,212,397,414,2,13,0,0,72.2,3,9,3,0,141,9,0,15.6666666666667,2013
"69","MTL","TOR",FALSE,23,20,2013077,2013,19,"2013-11-01T19:00:00",FALSE,0,1,0,3,9,5,0,1,0,1,0,9,0,3,0,0,1,4,3,16,1,0.25,0.1875,0.0625,0.5625,668,1732,63,331,17,41.75,108.25,3.9375,20.6875,1.0625,5.25396825396825,17,1,2,1,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,61.2,35.8,64,41,0,0,0,5,306,179,0,0,0,0,0,0,3,3,1,0,3,28,15,6,1,0.0357142857142857,0.535714285714286,0,3,0.107142857142857,7.03571428571429,13.1333333333333,7.03571428571429,28,197,71,27,7,75,45.1111111111111,38.4444444444444,0,0,0,0,58,51,0,9,406,346,13.1333333333333,71,0,15,3,197,21.6666666666667,22,3,0,65,8.83333333333333,19,6,0,53,22,4.86363636363636,15,0,0,107,0,0,0,0,6,37,6.16666666666667,10,3,5,1.66666666666667,0,38,1,4,8,2,3,23,197,304,296,425,501,1,3,0,1,96.9,1,0,0,0,121,10,0,12.1,2013
"70","CGY","BC",FALSE,7,26,2013078,2013,19,"2013-11-01T22:00:00",FALSE,0,0,0,0,5,6,2,0,0,1,1,11,0,0,0,0,0,3,2,15,0,0.2,0.133333333333333,0,0.8,589,1598,60,158,7,39.2666666666667,106.533333333333,4,10.5333333333333,0.466666666666667,2.63333333333333,11,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,1,0,1,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,38,64,42,0,0,0,3,180,114,0,0,0,0,0,0,0,0,0,0,0,27,14,1,0,0,0.518518518518518,0.0689655172413793,0,0,4.51851851851852,8.71428571428571,3.6551724137931,29,122,21,26,11,133,47.9166666666667,39.3333333333333,0,0,0,0,60,60,1,12,575,472,8.71428571428571,21,0,14,0,122,23.25,34,4,0,93,7.6,12,5,0,38,14,6.92857142857143,16,0,0,97,8,10,2,16,2,4,2,13,3,11,3.66666666666667,0,44,0,5,21,4.2,0,7,106,219,198,350,325,0,7,1,1,64.1,0,0,0,0,131,9,0,14.5555555555556,2013
