"","Team","Opponent","HomeGame","ScoreFor","ScoreAgainst","GameId","Year","WeekNumber","GameDate","Overtime","ConvertBotched","Convert2Attempts","Convert2Fail","FirstDownsByPenalty","FirstDownsByPassing","FirstDownsByRushing","DrivesFieldGoalTotal","DrivesFieldGoalRougeTotal","DrivesMissedFieldGoalTotal","DrivesOutOfTimeTotal","DrivesPuntRougeTotal","DrivesPuntTotal","DrivesSafetyTotal","DrivesTouchdownTotal","DrivesTurnoverDownsTotal","DrivesTurnoverFumbleTotal","DrivesTurnoverInterceptionTotal","DrivesScoredTotal","DrivesScoredNonRougeTotal","DrivesTotal","DrivesTurnedOverTotal","DrivesScoredPercentage","DrivesScoredNonRougePercentage","DrivesTurnedOverPercentage","DrivesPuntedPercentage","DrivesStartingPositionNormalizedTotal","DrivesDurationInSecondsTotal","DrivesPlaysTotal","DrivesYardsGainedTotal","DrivesPointsScoredTotal","DrivesStartingPositionNormalizedAverage","DrivesDurationInSecondsAverage","DrivesNumberOfPlaysAverage","DrivesYardsGainedAverage","DrivesPointsScoredAverage","DrivesYardsPerPlay","FirstDownsTotal","TeamTurnoversTotal","Convert1Attempts","Convert1Blocked","Convert1HadBlocked","Convert1Made","Convert1Missed","Convert1Percentage","Convert2Score","FieldGoalAttemptsTotal","FieldGoalAttempts0to19","FieldGoalAttempts20to29","FieldGoalAttempts30to39","FieldGoalAttempts40to49","FieldGoalAttempts50Plus","FieldGoalsBlocked","FieldGoalsHadBlocked","FieldGoalsMadeTotal","FieldGoalsMade0to19","FieldGoalsMade20to29","FieldGoalsMade30to39","FieldGoalsMade40to49","FieldGoalsMade50Plus","FieldGoalsMadeLongest","FieldGoalsMissedTotal","FieldGoalsMissed0to19","FieldGoalsMissed20to29","FieldGoalsMissed30to39","FieldGoalsMissed40to49","FieldGoalsMissed50Plus","FieldGoalsPercentage","FieldGoalsRougeTotal","FumblesAdvanced","FumblesAdvancedYards","FumblesAdvancedLongest","FumblesAdvancedAverage","FumblesAdvancedTouchdown","FumblesCommitted","FumblesForced","FumblesLost","FumblesRecovered","FumblesReturned","FumblesReturnAverage","FumblesReturnLongest","FumblesReturnYards","FumblesReturnTouchdown","InterceptionsReturnAverage","InterceptionsReturnLongest","InterceptionsReturnYards","InterceptionsTotal","InterceptionsTouchdown","KickoffAverageGross","KickoffAverageNet","KickoffLongGross","KickoffLongNet","KickoffOwnTeamRecovery","KickoffRougeTotal","KickoffThroughEndZone","KickoffTotal","KickoffYardsGross","KickoffYardsNet","LateralAdvanced","LateralAdvancedYards","LateralAdvancedLongest","LateralAdvancedTouchdown","LateralMade","LateralReceived","MissedFieldGoalReturnAverage","MissedFieldGoalReturnLong","MissedFieldGoalReturnTotal","MissedFieldGoalReturnTouchdown","MissedFieldGoalReturnYards","PassesAttempts","PassesCompletions","PassesDefensed","PassesInterceptions","PassesInterceptionPercentage","PassesPercentage","PassesSackedPercentage","PassesTouchdowns","PassesTouchdownPercentage","PassesYardsGrossPerAttempt","PassesYardsGrossPerCatch","PassesYardsNetPerAttempt","PassesAttemptsPlusSacked","PassesYardsGross","PassesYardsLongest","PassTargets","PenaltiesTotal","PenaltiesYards","PuntsAverageGross","PuntsAverageNet","PuntsBlocked","PuntsHadBlocked","PuntsInside20","PuntsInside20Percentage","PuntsLongGross","PuntsLongNet","PuntsRougeTotal","PuntsTotal","PuntsYardsGross","PuntsYardsNet","ReceptionsAverageYardsPer","ReceptionsLongest","ReceptionsSafeties","ReceptionsTotal","ReceptionsTouchdowns","ReceptionsYards","ReturnsKickoffAverage","ReturnsKickoffLongest","ReturnsKickoffTotal","ReturnsKickoffTouchdown","ReturnsKickoffYards","ReturnsPuntAverage","ReturnsPuntLongest","ReturnsPuntTotal","ReturnsPuntTouchdown","ReturnsPuntYards","RushesAttempts","RushesAverageYardsPer","RushesLongest","RushesSafeties","RushesTouchdowns","RushesYards","SackedAverage","SackedLong","SackedTotal","SackedYards","SacksTotal","SacksYards","SacksAverage","SpecialTeamsTackleTotal","TacklesForLossTotal","TacklesForLossYards","TacklesForLossAverage","SafetyScoredTotal","TacklesTotal","TeamLossSafeties","TeamLossTotal","TeamLossYards","TeamLossAverage","TouchdownsScored","PointsScored","PassesYardsNet","YardsFromScrimmageGross","YardsFromScrimmageNet","AllPurposeYards","OffensiveYardsNet","Turnovers","KickingPointsScored","PuntingPointsScored","RougesScored","PasserRating","FumbleReturnOrAdvanceTotal","FumbleReturnOrAdvanceYards","FumbleReturnOrAdvanceAverage","FumbleReturnOrAdvanceTouchdown","AllKickReturnYards","AllKickReturnTotal","AllKickReturnTouchdowns","AllKickReturnAverage","season"
"51","EDM","TOR",TRUE,22,34,2013059,2013,14,"2013-09-28T21:00:00",FALSE,0,0,0,3,15,4,0,0,1,1,1,7,0,3,0,2,2,4,3,17,4,0.235294117647059,0.176470588235294,0.235294117647059,0.470588235294118,550,1984,66,361,19,32.3529411764706,116.705882352941,3.88235294117647,21.2352941176471,1.11764705882353,5.46969696969697,22,5,3,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,64.25,31.5,73,50,0,0,0,4,257,126,0,0,0,0,0,0,0,0,0,0,0,36,19,3,3,0.0833333333333333,0.527777777777778,0.1,2,0.0555555555555556,7.69444444444444,14.5789473684211,6.225,40,277,38,33,12,104,45.5,39.25,0,0,0,0,51,51,1,8,364,314,14.5789473684211,38,0,19,2,277,19.4,31,5,0,97,5.5,12,6,0,33,16,4.875,22,0,1,78,7,15,4,28,6,42,7,10,0,0,0,0,39,0,5,29,5.8,3,22,249,355,326,485,604,5,4,1,1,61.9,0,0,0,0,130,11,0,11.8181818181818,2013
"52","MTL","SSK",TRUE,17,12,2013060,2013,14,"2013-09-29T13:00:00",FALSE,0,0,0,2,10,3,3,0,1,1,1,9,0,1,0,1,0,5,4,18,1,0.277777777777778,0.222222222222222,0.0555555555555556,0.555555555555556,650,1792,71,415,14,36.1111111111111,99.5555555555556,3.94444444444444,23.0555555555556,0.777777777777778,5.84507042253521,15,1,1,0,0,1,0,1,0,4,1,0,2,1,0,0,0,3,1,0,1,1,0,40,1,0,0,1,0,0,0.75,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,3,0,62.25,33,65,45,0,0,0,4,249,132,0,0,0,0,0,0,0,0,0,0,0,37,22,5,0,0,0.594594594594595,0,1,0.027027027027027,8.59459459459459,14.4545454545455,8.59459459459459,37,318,54,37,5,45,41.5,36.5,0,0,0,0,52,52,1,10,415,365,14.4545454545455,54,0,22,1,318,33.5,43,2,0,67,4.42857142857143,8,7,0,31,17,4.88235294117647,22,0,0,83,0,0,0,0,4,23,5.75,7,0,0,0,0,36,1,3,4,1.33333333333333,1,17,318,401,397,499,719,1,11,1,1,96.5,1,0,0,0,98,9,0,10.8888888888889,2013
"53","TOR","HAM",TRUE,19,33,2013061,2013,15,"2013-10-04T19:00:00",FALSE,0,0,0,0,13,4,4,0,0,0,0,6,0,1,1,0,1,5,5,13,2,0.384615384615385,0.384615384615385,0.153846153846154,0.461538461538462,424,1480,60,317,18,32.6153846153846,113.846153846154,4.61538461538461,24.3846153846154,1.38461538461538,5.28333333333333,17,2,1,0,0,1,0,1,0,4,1,0,2,1,0,0,0,4,1,0,2,1,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,3,3,0,28,28,28,1,0,68.6,41.6,73,54,0,0,0,5,343,208,0,0,0,0,0,0,8,8,1,0,8,32,21,1,1,0.03125,0.65625,0.135135135135135,0,0,8.65625,13.1904761904762,6.7027027027027,37,277,40,31,12,110,40.1666666666667,33.8333333333333,1,0,0,0,54,49,0,6,241,203,13.1904761904762,40,0,21,0,277,22,39,5,0,110,6.33333333333333,11,3,0,19,13,5.30769230769231,20,0,1,69,5.8,15,5,29,1,9,9,9,2,6,3,0,42,0,5,29,5.8,1,19,248,346,317,483,594,1,13,0,0,79.8,1,3,3,0,137,9,0,15.2222222222222,2013
"54","BC","SSK",TRUE,17,31,2013062,2013,15,"2013-10-04T22:00:00",FALSE,0,0,0,3,13,5,1,0,1,0,0,7,0,2,1,0,3,3,3,16,4,0.1875,0.1875,0.25,0.4375,556,1934,67,364,13,34.75,120.875,4.1875,22.75,0.8125,5.43283582089552,21,4,2,0,0,2,0,1,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,35,1,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,30.4,62,41,1,0,0,5,236,152,0,0,0,0,0,0,12,12,1,0,12,38,19,1,3,0.0789473684210526,0.5,0.116279069767442,1,0.0263157894736842,7.52631578947368,15.0526315789474,6.02325581395349,43,286,41,35,11,138,43,34,0,0,0,0,50,47,0,7,301,238,15.0526315789474,41,0,19,1,286,19.3333333333333,24,3,0,58,8,14,6,0,48,14,5.71428571428571,41,0,1,80,5.4,10,5,27,2,18,9,12,3,10,3.33333333333333,0,39,1,6,30,5,2,17,259,366,336,484,625,3,5,0,0,51,0,0,0,0,118,10,0,11.8,2013
"55","EDM","MTL",TRUE,24,47,2013063,2013,15,"2013-10-05T15:30:00",FALSE,0,0,0,2,19,2,1,0,1,0,0,5,0,3,1,0,5,4,4,16,6,0.25,0.25,0.375,0.3125,545,1635,66,436,21,34.0625,102.1875,4.125,27.25,1.3125,6.60606060606061,23,7,3,0,0,3,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,24,1,0,0,0,1,0,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25,56,50,2,0,45.5,36,69,66,0,0,0,4,182,144,0,0,0,0,0,0,0,0,0,0,0,47,26,4,5,0.106382978723404,0.553191489361702,0.0208333333333333,3,0.0638297872340425,8.17021276595745,14.7692307692308,7.9375,48,384,45,42,11,115,41.2,35.6,0,0,0,0,46,44,0,5,206,178,14.7692307692308,45,0,26,3,384,16.7142857142857,23,7,0,117,21.5,53,4,0,86,11,4.09090909090909,23,0,0,45,3,3,1,3,1,5,5,9,0,0,0,0,42,0,1,3,3,3,24,381,429,426,632,810,6,6,0,0,63.9,0,0,0,0,203,11,0,18.4545454545455,2013
"56","CGY","WPG",TRUE,38,11,2013064,2013,15,"2013-10-05T18:30:00",FALSE,0,0,0,1,16,11,3,0,0,0,1,5,0,4,1,0,0,8,7,14,1,0.571428571428571,0.5,0.0714285714285714,0.428571428571429,436,2060,71,653,34,31.1428571428571,147.142857142857,5.07142857142857,46.6428571428571,2.42857142857143,9.19718309859155,28,1,4,0,0,4,0,1,0,3,1,0,1,1,0,0,0,3,1,0,1,1,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,0,62.1666666666667,29.3333333333333,66,55,0,0,0,6,373,176,0,0,0,0,0,0,19,19,1,0,19,33,24,5,0,0,0.727272727272727,0,2,0.0606060606060606,10.9393939393939,15.0416666666667,10.9393939393939,33,361,36,33,2,8,44.5,39.8333333333333,0,0,0,0,60,60,1,6,267,239,15.0416666666667,36,0,24,2,361,15.3333333333333,17,3,0,46,1.5,5,4,0,6,29,9,50,0,2,261,0,0,0,0,1,7,7,8,3,7,2.33333333333333,0,30,0,0,0,0,4,38,361,622,622,693,983,0,14,1,1,128.5,0,0,0,0,71,8,0,8.875,2013
"57","CGY","BC",TRUE,40,26,2013065,2013,16,"2013-10-11T21:00:00",FALSE,0,0,0,2,15,9,4,0,1,1,0,5,0,3,0,0,1,7,7,15,1,0.466666666666667,0.466666666666667,0.0666666666666667,0.333333333333333,790,2054,71,411,30,52.6666666666667,136.933333333333,4.73333333333333,27.4,2,5.7887323943662,26,1,4,0,0,4,0,1,0,5,1,1,0,3,0,0,0,4,1,1,0,2,0,45,1,0,0,0,1,0,0.8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,65,65,65,1,1,62,40.375,80,80,0,0,1,8,496,323,0,0,0,0,0,0,0,0,0,0,0,38,22,3,1,0.0263157894736842,0.578947368421053,0.05,2,0.0526315789473684,6.81578947368421,11.7727272727273,6.15,40,259,26,37,6,60,49,45.6,0,0,0,0,57,57,0,5,245,228,11.7727272727273,26,0,22,2,259,26.4,54,5,0,132,12.1666666666667,29,6,0,73,21,6.90476190476191,38,0,1,145,6.5,9,2,13,1,1,1,9,3,2,0.666666666666667,0,35,0,2,13,6.5,4,40,246,404,391,609,650,1,16,0,0,85.3,0,0,0,0,205,11,0,18.6363636363636,2013
"58","SSK","EDM",TRUE,14,9,2013066,2013,16,"2013-10-12T16:30:00",FALSE,0,0,0,2,11,9,0,0,0,1,0,8,0,2,1,0,2,2,2,15,3,0.133333333333333,0.133333333333333,0.2,0.533333333333333,545,1933,70,289,10,36.3333333333333,128.866666666667,4.66666666666667,19.2666666666667,0.666666666666667,4.12857142857143,22,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15.5,30,31,2,0,64.6,50.2,95,95,0,0,1,5,323,251,0,0,0,0,0,0,0,0,0,0,0,24,16,3,2,0.0833333333333333,0.666666666666667,0.111111111111111,1,0.0416666666666667,7.08333333333333,10.625,5.2962962962963,27,170,29,22,3,31,42.625,37.5,0,0,0,0,52,44,0,8,341,300,10.625,29,0,16,1,170,0,0,0,0,0,5.14285714285714,8,7,0,36,32,4.75,15,0,1,152,9,12,3,27,3,8,2.66666666666667,8,2,6,3,0,41,1,6,68,11.3333333333333,2,14,143,322,254,358,465,2,2,0,0,66.3,0,0,0,0,36,7,0,5.14285714285714,2013
"59","MTL","WPG",TRUE,27,34,2013067,2013,16,"2013-10-14T13:00:00",FALSE,0,0,0,8,9,7,4,1,0,1,0,2,0,2,3,0,4,7,6,17,7,0.411764705882353,0.352941176470588,0.411764705882353,0.117647058823529,710,1975,72,416,25,41.7647058823529,116.176470588235,4.23529411764706,24.4705882352941,1.47058823529412,5.77777777777778,24,7,2,0,0,2,0,1,0,5,2,1,1,1,0,0,0,4,2,1,0,1,0,48,1,0,0,1,0,0,0.8,1,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,60.1428571428571,39,63,43,0,0,0,7,421,273,0,0,0,0,0,0,0,0,0,0,0,44,22,1,4,0.0909090909090909,0.5,0,1,0.0227272727272727,5.31818181818182,10.6363636363636,5.31818181818182,44,234,40,40,6,55,39.5,38.5,0,0,0,0,47,45,0,2,79,77,10.6363636363636,40,0,22,1,234,18.2,28,5,0,91,9.42857142857143,34,7,0,66,19,3.94736842105263,20,0,1,75,0,0,0,0,0,0,0,8,4,2,0.5,0,34,0,2,14,7,2,27,234,309,295,466,543,4,15,0,1,35.6,1,0,0,0,157,12,0,13.0833333333333,2013
"60","HAM","TOR",TRUE,24,18,2013068,2013,16,"2013-10-14T16:30:00",FALSE,0,0,0,1,16,15,0,1,0,2,0,4,0,3,0,2,1,4,3,13,3,0.307692307692308,0.230769230769231,0.230769230769231,0.307692307692308,470,2235,75,542,19,36.1538461538462,171.923076923077,5.76923076923077,41.6923076923077,1.46153846153846,7.22666666666667,32,3,3,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,2,1,1,4,4,4,0,0,0,0,1,0,58.5,40,61,45,0,0,0,4,234,160,0,0,0,0,0,0,0,0,0,0,0,39,29,2,1,0.0256410256410256,0.743589743589744,0.0714285714285714,0,0,9.76923076923077,13.1379310344828,8.61904761904762,42,381,44,38,7,72,43.5,37.75,0,0,0,0,48,48,0,4,174,151,13.1379310344828,44,0,29,0,381,24.6,36,5,0,123,3.25,11,4,0,13,25,6.56,34,0,3,164,6.33333333333333,9,3,19,2,13,6.5,6,4,9,2.25,1,37,0,6,23,3.83333333333333,3,24,362,545,522,681,907,3,4,0,1,94.1,1,4,4,0,136,9,0,15.1111111111111,2013
"61","EDM","CGY",TRUE,13,27,2013069,2013,17,"2013-10-18T21:00:00",FALSE,0,0,0,1,11,9,2,0,2,0,0,7,0,1,1,0,1,3,3,14,2,0.214285714285714,0.214285714285714,0.142857142857143,0.5,397,1663,70,365,12,28.3571428571429,118.785714285714,5,26.0714285714286,0.857142857142857,5.21428571428571,21,3,1,0,0,1,0,1,0,4,0,0,2,2,0,0,0,2,0,0,1,1,0,47,2,0,0,1,1,0,0.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,53.3333333333333,36.6666666666667,64,43,0,0,0,3,160,110,0,0,0,0,0,0,0,0,0,0,0,37,20,0,1,0.027027027027027,0.540540540540541,0.119047619047619,1,0.027027027027027,7.16216216216216,13.25,5.54761904761905,42,265,48,36,10,114,46.1666666666667,39.8333333333333,0,1,0,0,52,54,0,6,277,239,13.25,48,0,20,1,265,17,25,3,0,51,9.75,17,4,0,39,17,6.29411764705882,27,0,0,107,6.4,10,5,32,1,16,16,8,1,2,2,0,42,0,6,61,10.1666666666667,1,13,233,372,311,462,605,2,7,0,0,74.7,0,0,0,0,90,7,0,12.8571428571429,2013
"62","WPG","TOR",TRUE,20,26,2013070,2013,17,"2013-10-19T15:30:00",FALSE,0,0,0,1,15,9,2,0,0,0,0,7,0,2,3,1,1,4,4,16,5,0.25,0.25,0.3125,0.4375,497,2094,78,501,18,31.0625,130.875,4.875,31.3125,1.125,6.42307692307692,25,5,2,0,0,2,0,1,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,44,27.3333333333333,63,39,1,0,0,3,132,82,0,0,0,0,1,1,0,0,0,0,0,51,30,4,1,0.0196078431372549,0.588235294117647,0,1,0.0196078431372549,7.54901960784314,12.8333333333333,7.54901960784314,51,385,40,50,7,99,43,34.1428571428571,0,0,0,0,52,48,0,7,301,239,12.8333333333333,40,0,30,1,385,20.2,28,5,0,101,2.6,12,5,0,13,18,4.5,17,0,1,81,0,0,0,0,1,7,7,5,6,7,1.16666666666667,0,34,0,0,0,0,2,20,385,466,466,580,851,2,8,0,0,80.9,0,0,0,0,114,10,0,11.4,2013
"63","SSK","BC",TRUE,35,14,2013071,2013,17,"2013-10-19T19:00:00",FALSE,0,0,0,1,7,9,4,1,0,0,1,7,0,2,0,2,1,8,6,18,3,0.444444444444444,0.333333333333333,0.166666666666667,0.444444444444444,936,2070,74,375,26,52,115,4.11111111111111,20.8333333333333,1.44444444444444,5.06756756756757,17,3,3,0,0,3,0,1,0,5,2,0,2,1,0,0,0,4,2,0,2,0,0,38,1,0,0,0,1,0,0.8,1,0,0,0,0,0,3,3,2,4,3,15.3333333333333,46,46,1,9.25,25,37,4,0,59.4285714285714,34.7142857142857,64,45,0,0,0,7,416,243,0,0,0,0,0,0,0,0,0,0,0,29,13,3,1,0.0344827586206897,0.448275862068966,0.0333333333333333,1,0.0344827586206897,6.44827586206897,14.3846153846154,6.13333333333333,30,187,45,24,9,100,44.25,40.5,0,0,0,0,70,70,1,8,354,324,14.3846153846154,45,0,13,1,187,21.5,27,2,0,43,4,11,6,0,24,31,6,41,0,1,186,3,3,1,3,1,10,10,14,4,19,4.75,0,31,0,1,3,3,3,35,184,373,370,440,557,3,17,1,2,63.4,3,46,15.3333333333333,1,67,8,0,8.375,2013
"64","MTL","HAM",TRUE,36,5,2013072,2013,17,"2013-10-20T13:00:00",FALSE,0,0,0,4,13,6,2,0,0,1,0,8,0,4,1,0,0,6,6,17,1,0.352941176470588,0.352941176470588,0.0588235294117647,0.470588235294118,701,1928,70,389,28,41.2352941176471,113.411764705882,4.11764705882353,22.8823529411765,1.64705882352941,5.55714285714286,23,1,4,0,0,4,0,1,0,2,0,1,1,0,0,0,0,2,0,1,1,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,14,14,14,1,0,49.5,34.5,55,41,0,0,0,6,297,207,0,0,0,0,0,0,0,0,0,0,0,36,17,4,0,0,0.472222222222222,0.027027027027027,3,0.0833333333333333,6.86111111111111,14.5294117647059,6.37837837837838,37,247,64,36,8,78,40.875,37.875,0,0,0,0,49,46,0,8,327,303,14.5294117647059,64,0,17,3,247,12,12,1,0,12,21.5,58,6,0,129,21,5.42857142857143,19,0,1,114,11,11,1,11,5,40,8,12,1,3,3,1,37,1,3,20,6.66666666666667,4,36,236,361,341,502,597,0,10,0,0,97.8,0,0,0,0,141,7,0,20.1428571428571,2013
"65","TOR","WPG",TRUE,36,21,2013073,2013,18,"2013-10-24T19:30:00",FALSE,0,0,0,3,17,7,4,0,0,2,0,4,0,3,0,2,0,7,7,15,2,0.466666666666667,0.466666666666667,0.133333333333333,0.266666666666667,649,1903,70,615,30,43.2666666666667,126.866666666667,4.66666666666667,41,2,8.78571428571429,27,2,3,0,0,3,0,1,0,4,0,1,1,2,0,0,0,4,0,1,1,2,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,8,8,8,1,0,70,51.6,77,77,0,1,0,5,350,258,0,0,0,0,0,0,0,0,0,0,0,45,39,6,0,0,0.866666666666667,0.0217391304347826,3,0.0666666666666667,11.2222222222222,12.9487179487179,10.8913043478261,46,505,69,45,12,139,45,36.25,0,0,0,0,53,53,0,4,180,145,12.9487179487179,69,0,39,3,505,16.4,20,5,0,82,7.8,15,5,0,39,13,6.84615384615385,24,0,0,89,4,4,1,4,1,1,1,7,1,1,1,1,33,0,4,7,1.75,3,36,501,594,587,715,1095,2,16,0,1,135.6,0,0,0,0,121,10,0,12.1,2013
"66","BC","EDM",TRUE,43,29,2013074,2013,18,"2013-10-25T22:00:00",FALSE,0,0,0,2,9,10,0,0,0,1,1,8,0,6,0,0,0,7,6,17,0,0.411764705882353,0.352941176470588,0,0.529411764705882,808,1751,64,426,35,47.5294117647059,103,3.76470588235294,25.0588235294118,2.05882352941176,6.65625,21,0,6,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.5,15,15,2,0,58.5,36.625,62,45,0,0,0,8,468,293,0,0,0,0,0,0,0,0,0,0,0,22,15,6,0,0,0.681818181818182,0.12,4,0.181818181818182,9.13636363636364,13.4,7.36,25,201,46,22,4,30,42.4444444444444,39.7777777777778,0,0,0,0,48,48,1,9,382,358,13.4,46,0,15,4,201,17.5,30,6,0,105,10.3333333333333,22,6,0,62,26,8.46153846153846,54,0,2,220,5.66666666666667,8,3,17,4,23,5.75,13,0,0,0,0,36,1,7,30,4.28571428571429,6,43,184,421,391,588,605,0,7,1,1,136.6,0,0,0,0,167,12,0,13.9166666666667,2013
"67","HAM","MTL",TRUE,27,24,2013075,2013,18,"2013-10-26T13:00:00",FALSE,0,0,0,2,9,6,2,0,0,1,0,6,0,2,1,0,1,4,4,14,2,0.285714285714286,0.285714285714286,0.142857142857143,0.428571428571429,678,1551,57,325,16,48.4285714285714,110.785714285714,4.07142857142857,23.2142857142857,1.14285714285714,5.70175438596491,17,2,3,0,0,3,0,1,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,3,6,6,2,0,55.8,35.6,66,44,0,0,0,5,279,178,0,0,0,0,0,0,107,107,1,1,107,25,17,2,1,0.04,0.68,0.0740740740740741,1,0.04,7,10.2941176470588,6.18518518518519,27,175,22,24,3,25,39.6666666666667,34.5,0,0,0,0,44,44,0,6,238,207,10.2941176470588,22,0,17,1,175,15.25,24,4,0,61,16.4,33,5,0,82,20,7.4,45,0,1,148,4,6,2,8,0,0,0,7,1,1,1,0,39,1,4,28,7,3,27,167,323,295,573,490,1,9,0,0,84.6,1,0,0,0,250,10,1,25,2013
"68","CGY","SSK",TRUE,29,25,2013076,2013,18,"2013-10-26T19:00:00",FALSE,0,1,1,4,11,11,3,0,0,2,0,5,0,3,0,3,1,6,6,17,4,0.352941176470588,0.352941176470588,0.235294117647059,0.294117647058824,622,2009,73,432,27,36.5882352941176,118.176470588235,4.29411764705882,25.4117647058824,1.58823529411765,5.91780821917808,26,5,2,0,0,2,0,1,0,3,1,0,1,1,0,0,0,3,1,0,1,1,0,42,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,4,2,1,0,0,0,0,0,0,0,1,0,64.5,42.5,70,46,0,0,0,4,258,170,0,0,0,0,0,0,0,0,0,0,0,33,22,1,1,0.0303030303030303,0.666666666666667,0.0833333333333333,1,0.0303030303030303,9.12121212121212,13.6818181818182,7.44444444444444,36,301,63,32,7,79,49.4,38.8,0,0,0,0,61,51,0,5,247,194,13.6818181818182,63,0,22,1,301,22.5,29,4,0,90,2.75,8,8,0,22,25,5,21,0,2,125,11,14,3,33,7,44,6.28571428571429,8,1,2,2,0,42,0,8,47,5.875,3,29,268,426,379,538,694,5,11,0,0,93.1,1,0,0,0,112,12,0,9.33333333333333,2013
"69","TOR","MTL",TRUE,20,23,2013077,2013,19,"2013-11-01T19:00:00",FALSE,0,0,0,1,9,5,1,0,2,0,1,8,0,1,1,0,0,3,2,14,1,0.214285714285714,0.142857142857143,0.0714285714285714,0.642857142857143,531,1803,65,321,10,37.9285714285714,128.785714285714,4.64285714285714,22.9285714285714,0.714285714285714,4.93846153846154,15,2,2,0,1,1,1,0.5,0,3,0,1,0,2,0,0,0,1,0,0,0,1,0,42,2,0,1,0,1,0,0.333333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,62,62,62,1,1,68.3333333333333,46.6666666666667,69,48,0,0,0,3,205,140,0,0,0,0,0,0,0,0,0,0,0,28,15,4,0,0,0.535714285714286,0.176470588235294,1,0.0357142857142857,7.5,14,5.08823529411765,34,210,40,28,11,100,43.8888888888889,38,0,0,0,0,63,54,1,9,395,342,14,40,0,15,1,210,25.4,33,5,0,127,7.5,13,8,0,60,19,6.47368421052632,60,0,0,123,6.16666666666667,10,6,37,0,0,0,7,3,2,0.666666666666667,1,33,0,6,37,6.16666666666667,2,20,173,333,296,520,506,1,6,1,2,89.9,0,0,0,0,187,13,0,14.3846153846154,2013
"70","BC","CGY",TRUE,26,7,2013078,2013,19,"2013-11-01T22:00:00",FALSE,0,0,0,2,10,12,4,0,0,1,0,7,0,2,0,0,1,6,6,15,1,0.4,0.4,0.0666666666666667,0.466666666666667,560,1988,71,443,24,37.3333333333333,132.533333333333,4.73333333333333,29.5333333333333,1.6,6.23943661971831,24,1,2,0,0,2,0,1,0,4,1,1,0,2,0,0,0,4,1,1,0,2,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.75,35.5,63,49,0,0,0,4,235,142,0,0,0,0,0,0,0,0,0,0,0,25,12,5,1,0.04,0.48,0.0740740740740741,0,0,7.64,15.9166666666667,6.92592592592593,27,191,45,24,0,0,37.8571428571429,32.4285714285714,0,0,0,0,45,36,0,7,265,227,15.9166666666667,45,0,12,0,191,22,26,3,0,66,9.36363636363636,16,11,0,103,32,5.59375,21,0,2,179,2,2,2,4,2,16,8,9,0,0,0,0,30,0,3,5,1.66666666666667,2,26,187,370,365,539,557,1,14,0,0,57.2,0,0,0,0,169,14,0,12.0714285714286,2013
